file,artist,genre,style,search
Mannerism_Late_Renaissance/paolo-veronese_hyman-juno-and-venus-1561.jpg,0,mythological painting,153,paolo-veronese/hyman-juno-and-venus-1561
Minimalism/robert-morris_floor-piece-bench-1964.jpg,0,sculpture,154,robert-morris/floor-piece-bench-1964
Expressionism/toyen_a-lover.jpg,0,figurative,149,toyen/a-lover
Post_Impressionism/moise-kisling_self-portrait-with-his-wife-renee-and-dog-kouski.jpg,0,self-portrait,160,moise-kisling/self-portrait-with-his-wife-renee-and-dog-kouski
Early_Renaissance/giovanni-bellini_four-allegories-falsehood-wisdom.jpg,0,allegorical painting,148,giovanni-bellini/four-allegories-falsehood-wisdom
Expressionism/lovis-corinth_self-portrait-1925.jpg,0,self-portrait,149,lovis-corinth/self-portrait-1925
Realism/arkhip-kuindzhi_cloud-2.jpg,0,marina,161,arkhip-kuindzhi/cloud-2
Symbolism/viktor-vasnetsov_three-princess-of-the-underworld-1884.jpg,0,mythological painting,164,viktor-vasnetsov/three-princess-of-the-underworld-1884
Expressionism/georges-braque_the-birds-1953.jpg,0,animal painting,149,georges-braque/the-birds-1953
Mannerism_Late_Renaissance/giuseppe-arcimboldo_the-librarian(1).jpg,0,allegorical painting,153,giuseppe-arcimboldo/the-librarian
Mannerism_Late_Renaissance/paolo-veronese_the-triumph-of-virtue-over-vice-1556.jpg,0,allegorical painting,153,paolo-veronese/the-triumph-of-virtue-over-vice-1556
Naive_Art_Primitivism/joan-miro_the-waggon-tracks.jpg,0,landscape,155,joan-miro/the-waggon-tracks
Romanticism/william-turner_dutch-boats-in-a-gale.jpg,0,marina,163,william-turner/dutch-boats-in-a-gale
Expressionism/ilka-gedo_witches-in-preparation-1981.jpg,0,figurative,149,ilka-gedo/witches-in-preparation-1981
Romanticism/francisco-goya_why-hide-them-1799.jpg,0,caricature,163,francisco-goya/why-hide-them-1799
Pop_Art/marko-pogacnik_pop-object-4.jpg,0,sculpture,159,marko-pogacnik/pop-object-4
Cubism/olexandr-archipenko_collage-no-2.jpg,0,figurative,147,olexandr-archipenko/collage-no-2
Symbolism/nikolaos-gyzis_landscape-1893.jpg,0,marina,164,nikolaos-gyzis/landscape-1893
Art_Nouveau_Modern/eliseu-visconti_selo-20-reis.jpg,0,design,143,eliseu-visconti/selo-20-reis
Impressionism/henri-matisse_vase-of-sunflowers-1898.jpg,0,flower painting,152,henri-matisse/vase-of-sunflowers-1898
Rococo/giovanni-battista-tiepolo_the-triumph-of-zephyr-and-flora-1735.jpg,0,mythological painting,162,giovanni-battista-tiepolo/the-triumph-of-zephyr-and-flora-1735
Rococo/canaletto_san-marco-the-crossing-and-north-transept-with-musicians-singing-1766.jpg,0,interior,162,canaletto/san-marco-the-crossing-and-north-transept-with-musicians-singing-1766
Naive_Art_Primitivism/kateryna-bilokur_flowers-at-night-1942.jpg,0,flower painting,155,kateryna-bilokur/flowers-at-night-1942
Rococo/antoine-watteau_the-capricious-girl.jpg,0,pastorale,162,antoine-watteau/the-capricious-girl
Romanticism/francesco-hayez_self-portrait-in-a-group-of-friends.jpg,0,self-portrait,163,francesco-hayez/self-portrait-in-a-group-of-friends
Impressionism/ion-theodorescu-sion_ovid-in-exile-1915.jpg,0,literary painting,152,ion-theodorescu-sion/ovid-in-exile-1915
Pop_Art/gerard-fromanger_souffle-de-mai-1968.jpg,0,sculpture,159,gerard-fromanger/souffle-de-mai-1968
Symbolism/gulacsy-lajos_ecstasy-1908.jpg,0,genre painting,164,gulacsy-lajos/ecstasy-1908
Abstract_Expressionism/elaine-de-kooning_bacchus-3-1978.jpg,0,figurative,140,elaine-de-kooning/bacchus-3-1978
Symbolism/mikhail-vrubel_sadko-1899.jpg,0,design,164,mikhail-vrubel/sadko-1899
Expressionism/gosta-adrian-nilsson_outbreak-of-fire.jpg,0,genre painting,149,gosta-adrian-nilsson/outbreak-of-fire
Pop_Art/jim-dine_tool-box-4-1966.jpg,0,figurative,159,jim-dine/tool-box-4-1966
Rococo/hubert-robert_imaginary-view-of-the-grande-galerie-in-the-louvre-detail-1789.jpg,0,interior,162,hubert-robert/imaginary-view-of-the-grande-galerie-in-the-louvre-detail-1789
Expressionism/emil-nolde_the-missionary-1912.jpg,0,symbolic painting,149,emil-nolde/the-missionary-1912
Impressionism/konstantin-makovsky_presser.jpg,0,portrait,152,konstantin-makovsky/presser
Romanticism/john-hoppner_jupiter-and-io-1785.jpg,0,mythological painting,163,john-hoppner/jupiter-and-io-1785
Expressionism/henri-matisse_interior-with-a-violin-case-1919.jpg,0,interior,149,henri-matisse/interior-with-a-violin-case-1919
Romanticism/edward-burne-jones_heart-of-the-rose-1889.jpg,0,literary painting,163,edward-burne-jones/heart-of-the-rose-1889
Rococo/joseph-wright_john-coates-browne.jpg,0,portrait,162,joseph-wright/john-coates-browne
Expressionism/natalia-goncharova_spanish-dancers.jpg,0,portrait,149,natalia-goncharova/spanish-dancers
Romanticism/alexander-orlowski_head-of-a-horse-1807.jpg,0,animal painting,163,alexander-orlowski/head-of-a-horse-1807
Mannerism_Late_Renaissance/giorgio-vasari_perseus-and-andromeda-1572.jpg,0,mythological painting,153,giorgio-vasari/perseus-and-andromeda-1572
Cubism/amadeo-de-souza-cardoso_don-quihote-1914.jpg,0,literary painting,147,amadeo-de-souza-cardoso/don-quihote-1914
Baroque/alonzo-cano_st-john-the-baptist-1634.jpg,0,sculpture,144,alonzo-cano/st-john-the-baptist-1634
Rococo/louise-elisabeth-vigee-le-brun_madame-vigee-lebrun-and-her-daughter-jeanne-lucie-louise-1789.jpg,0,self-portrait,162,louise-elisabeth-vigee-le-brun/madame-vigee-lebrun-and-her-daughter-jeanne-lucie-louise-1789
Romanticism/david-wilkie_the-defence-of-sarago-a.jpg,0,battle painting,163,david-wilkie/the-defence-of-sarago-a
Realism/william-adolphe-bouguereau_the-abduction-of-psyche.jpg,0,mythological painting,161,william-adolphe-bouguereau/the-abduction-of-psyche
Ukiyo_e/katsushika-hokusai_dragon-ascending-mount-fuji.jpg,0,mythological painting,166,katsushika-hokusai/dragon-ascending-mount-fuji
Color_Field_Painting/gene-davis_franklin-s-footpath-1972(1).jpg,0,installation,145,gene-davis/franklin-s-footpath-1972
Realism/henri-fantin-latour_roses-1881.jpg,0,flower painting,161,henri-fantin-latour/roses-1881
Symbolism/odilon-redon_the-prisoner-boulet-1879.jpg,0,symbolic painting,164,odilon-redon/the-prisoner-boulet-1879
Mannerism_Late_Renaissance/hans-von-aachen_augustus-and-the-tiburtine-sibyl-1580.jpg,0,mythological painting,153,hans-von-aachen/augustus-and-the-tiburtine-sibyl-1580
Contemporary_Realism/gilles-aillaud_untitled-1974.jpg,0,animal painting,146,gilles-aillaud/untitled-1974
Pop_Art/aldo-mondino_collage-1973.jpg,0,abstract,159,aldo-mondino/collage-1973
Expressionism/franz-marc_little-blue-horse-1912.jpg,0,animal painting,149,franz-marc/little-blue-horse-1912
Impressionism/henri-de-toulouse-lautrec_the-dog-sketch-of-touc.jpg,0,animal painting,152,henri-de-toulouse-lautrec/the-dog-sketch-of-touc
Minimalism/douglas-huebler_mediate-1978.jpg,0,figurative,154,douglas-huebler/mediate-1978
Symbolism/odilon-redon_centaurs.jpg,0,mythological painting,164,odilon-redon/centaurs
Art_Nouveau_Modern/jules-cheret_recoloration-des-cheveux-par-l-eau-des-sir-nes-1900.jpg,0,poster,143,jules-cheret/recoloration-des-cheveux-par-l-eau-des-sir-nes-1900
Art_Nouveau_Modern/aubrey-beardsley_the-girl-from-the-farm.jpg,0,design,143,aubrey-beardsley/the-girl-from-the-farm
Realism/edouard-manet_the-barque-of-dante-copy-after-delacroix-1854.jpg,0,literary painting,161,edouard-manet/the-barque-of-dante-copy-after-delacroix-1854
Impressionism/auguste-rodin_the-thinker-1902.jpg,0,sculpture,152,auguste-rodin/the-thinker-1902
Art_Nouveau_Modern/aubrey-beardsley_oscar-wilde-at-work.jpg,0,caricature,143,aubrey-beardsley/oscar-wilde-at-work
Pop_Art/andy-warhol_untitled-1980.jpg,0,figurative,159,andy-warhol/untitled-1980
Romanticism/lev-lagorio_batum-1881.jpg,0,marina,163,lev-lagorio/batum-1881
Art_Nouveau_Modern/nicholas-roerich_st-panteleimon-the-healer-1916.jpg,0,religious painting,143,nicholas-roerich/st-panteleimon-the-healer-1916
Baroque/guido-reni_abduction-of-deianira-1621.jpg,0,mythological painting,144,guido-reni/abduction-of-deianira-1621
Baroque/adriaen-van-ostade_cottage-interior-with-a-family-around-the-hearth.jpg,0,interior,144,adriaen-van-ostade/cottage-interior-with-a-family-around-the-hearth
Fauvism/milton-avery_two-figures-at-desk-1944.jpg,0,portrait,150,milton-avery/two-figures-at-desk-1944
High_Renaissance/andrea-mantegna_the-triumph-and-vespasian-de-titus-1500.jpg,0,history painting,151,andrea-mantegna/the-triumph-and-vespasian-de-titus-1500
Pop_Art/claes-oldenburg_kn-ckebr-d-1966.jpg,0,sculpture,159,claes-oldenburg/kn-ckebr-d-1966
Realism/james-tissot_self-portrait.jpg,0,self-portrait,161,james-tissot/self-portrait
High_Renaissance/michelangelo_crucifixion-1492.jpg,0,sculpture,151,michelangelo/crucifixion-1492
Art_Nouveau_Modern/felix-vallotton_french-writer-alexandre-dumas-1895.jpg,0,caricature,143,felix-vallotton/french-writer-alexandre-dumas-1895
Ukiyo_e/katsushika-hokusai_self-portrait-in-the-age-of-an-old-man.jpg,0,self-portrait,166,katsushika-hokusai/self-portrait-in-the-age-of-an-old-man
Baroque/anthony-van-dyck_self-portrait-1.jpg,0,self-portrait,144,anthony-van-dyck/self-portrait-1
Expressionism/ad-reinhardt_how-to-look-at-modern-art-1946.jpg,0,caricature,149,ad-reinhardt/how-to-look-at-modern-art-1946
Rococo/giovanni-battista-tiepolo_fortitude-and-justice-1743.jpg,0,allegorical painting,162,giovanni-battista-tiepolo/fortitude-and-justice-1743
Romanticism/theodore-chasseriau_apollo-and-daphne-1845.jpg,0,mythological painting,163,theodore-chasseriau/apollo-and-daphne-1845
Rococo/antoine-watteau_happy-pierrot.jpg,0,pastorale,162,antoine-watteau/happy-pierrot
Impressionism/konstantin-makovsky_portrait-of-grand-princess-maria-nikolayevna.jpg,0,portrait,152,konstantin-makovsky/portrait-of-grand-princess-maria-nikolayevna
Pop_Art/claes-oldenburg_spoonbridge-and-cherry-collaboration-with-van-bruggen-1988.jpg,0,sculpture,159,claes-oldenburg/spoonbridge-and-cherry-collaboration-with-van-bruggen-1988
Symbolism/alfred-kubin_the-lady-on-the-horse-1901.jpg,0,symbolic painting,164,alfred-kubin/the-lady-on-the-horse-1901
Pop_Art/peter-max_deco-lady-1983.jpg,0,figurative,159,peter-max/deco-lady-1983
Fauvism/wu-guanzhong_a-night-feast-over-a-thousand-years.jpg,0,mythological painting,150,wu-guanzhong/a-night-feast-over-a-thousand-years
Expressionism/henri-matisse_view-of-notre-dame-1914.jpg,0,interior,149,henri-matisse/view-of-notre-dame-1914
Romanticism/arthur-hughes_sir-galahad-the-quest-of-the-holy-grail-1870.jpg,0,literary painting,163,arthur-hughes/sir-galahad-the-quest-of-the-holy-grail-1870
Symbolism/albert-bloch_lied-i-1914.jpg,0,symbolic painting,164,albert-bloch/lied-i-1914
Rococo/giovanni-battista-tiepolo_angelica-carving-medoro-s-name-on-a-tree-1757.jpg,0,literary painting,162,giovanni-battista-tiepolo/angelica-carving-medoro-s-name-on-a-tree-1757
Realism/henri-fantin-latour_flowers-in-a-bowl-1886.jpg,0,flower painting,161,henri-fantin-latour/flowers-in-a-bowl-1886
High_Renaissance/dosso-dossi_allegory-of-music-1522.jpg,0,allegorical painting,151,dosso-dossi/allegory-of-music-1522
Cubism/alekos-kontopoulos_armchair-1951.jpg,0,interior,147,alekos-kontopoulos/armchair-1951
Romanticism/dante-gabriel-rossetti_tristram-and-isolde-drinking-the-love-potion-1867.jpg,0,literary painting,163,dante-gabriel-rossetti/tristram-and-isolde-drinking-the-love-potion-1867
Rococo/louise-elisabeth-vigee-le-brun_self-portrait-1781.jpg,0,self-portrait,162,louise-elisabeth-vigee-le-brun/self-portrait-1781
Baroque/johannes-vermeer_diana-and-her-companions.jpg,0,mythological painting,144,johannes-vermeer/diana-and-her-companions
Art_Nouveau_Modern/koloman-moser_envelope-for-the-score-to-the-opera-julius-bittner-s-opera-the-musician-1909.jpg,0,design,143,koloman-moser/envelope-for-the-score-to-the-opera-julius-bittner-s-opera-the-musician-1909
Expressionism/charles-demuth_pansies-1915.jpg,0,flower painting,149,charles-demuth/pansies-1915
Color_Field_Painting/ronnie-landfield_series-painting-7-1966.jpg,0,abstract,145,ronnie-landfield/series-painting-7-1966
Symbolism/louis-janmot_po-me-de-l-me-8-cauchemar.jpg,0,illustration,164,louis-janmot/po-me-de-l-me-8-cauchemar
Symbolism/odilon-redon_in-the-balance.jpg,0,symbolic painting,164,odilon-redon/in-the-balance
Realism/henri-fantin-latour_chrysanthemums-1889.jpg,0,flower painting,161,henri-fantin-latour/chrysanthemums-1889
Expressionism/john-ferren_composition-la-carte-de-france-1931.jpg,0,figurative,149,john-ferren/composition-la-carte-de-france-1931
Romanticism/eugene-delacroix_two-branches-with-leaves(1).jpg,0,flower painting,163,eugene-delacroix/two-branches-with-leaves
Realism/odilon-redon_bouquet-of-flowers-2.jpg,0,flower painting,161,odilon-redon/bouquet-of-flowers-2
Baroque/artemisia-gentileschi_lucretia-1642.jpg,0,history painting,144,artemisia-gentileschi/lucretia-1642
Fauvism/fikret-mualla-saygi_unknown-title-15.jpg,0,genre painting,150,fikret-mualla-saygi/unknown-title-15
Expressionism/egon-schiele_schiele-s-room-in-neulengbach-1911.jpg,0,interior,149,egon-schiele/schiele-s-room-in-neulengbach-1911
Naive_Art_Primitivism/andre-bauchant_birds-in-a-gorge-1916.jpg,0,animal painting,155,andre-bauchant/birds-in-a-gorge-1916
Fauvism/pyotr-konchalovsky_spanish-boy-1910.jpg,0,portrait,150,pyotr-konchalovsky/spanish-boy-1910
Art_Nouveau_Modern/ferdinand-hodler_floraison.jpg,0,symbolic painting,143,ferdinand-hodler/floraison
Symbolism/mikhail-vrubel_italian-night-sketch-for-the-curtain-in-russian-private-opera-1891.jpg,0,design,164,mikhail-vrubel/italian-night-sketch-for-the-curtain-in-russian-private-opera-1891
Art_Nouveau_Modern/egon-schiele_self-portrait-with-spread-fingers-1909.jpg,0,self-portrait,143,egon-schiele/self-portrait-with-spread-fingers-1909
Expressionism/georges-braque_the-studio-iv-1950.jpg,0,still life,149,georges-braque/the-studio-iv-1950
Symbolism/alfred-kubin_siberian-fairy-tale-1902.jpg,0,symbolic painting,164,alfred-kubin/siberian-fairy-tale-1902
Post_Impressionism/henri-matisse_the-plaster-torso-1919.jpg,0,interior,160,henri-matisse/the-plaster-torso-1919
Art_Nouveau_Modern/alexandre-benois_first-barrel-organ-player-costume-design(1).jpg,0,design,143,alexandre-benois/first-barrel-organ-player-costume-design
Realism/gustave-courbet_still-life-of-flowers-1863.jpg,0,flower painting,161,gustave-courbet/still-life-of-flowers-1863
Romanticism/john-trumbull_the-death-of-general-montgomery-in-the-attack-on-quebec-1786.jpg,0,history painting,163,john-trumbull/the-death-of-general-montgomery-in-the-attack-on-quebec-1786
Fauvism/mary-fedden_still-life-with-onions-1987.jpg,0,still life,150,mary-fedden/still-life-with-onions-1987
Art_Nouveau_Modern/konstantin-somov_harlequin-and-death.jpg,0,symbolic painting,143,konstantin-somov/harlequin-and-death
Baroque/francesco-guardi_the-giudecca-canal-with-the-zattere.jpg,0,veduta,144,francesco-guardi/the-giudecca-canal-with-the-zattere
Impressionism/konstantin-korovin_a-bouquet-of-paper-roses-1912.jpg,0,flower painting,152,konstantin-korovin/a-bouquet-of-paper-roses-1912
Pop_Art/peter-phillips_select-o-mat-corolla-1972.jpg,0,figurative,159,peter-phillips/select-o-mat-corolla-1972
Pop_Art/alex-hay_paper-bag-1968.jpg,0,sculpture,159,alex-hay/paper-bag-1968
Early_Renaissance/filippo-brunelleschi_madonna-with-child-1.jpg,0,sculpture,148,filippo-brunelleschi/madonna-with-child-1
Pointillism/paul-signac_le-corne-d-or-le-pont-1907.jpg,0,marina,158,paul-signac/le-corne-d-or-le-pont-1907
Post_Impressionism/emily-carr_indian-church-1929.jpg,0,landscape,160,emily-carr/indian-church-1929
Romanticism/edwin-henry-landseer_a-distinguished-member-of-the-humane-society.jpg,0,animal painting,163,edwin-henry-landseer/a-distinguished-member-of-the-humane-society
Baroque/eustache-le-sueur_caligula-depositing-the-ashes-of-his-mother-and-brother-in-the-tomb-of-his-ancestors.jpg,0,history painting,144,eustache-le-sueur/caligula-depositing-the-ashes-of-his-mother-and-brother-in-the-tomb-of-his-ancestors
Romanticism/william-turner_salon-1.jpg,0,interior,163,william-turner/salon-1
Expressionism/gregoire-boonzaier_n-paar-ou-skoene-2000.jpg,0,still life,149,gregoire-boonzaier/n-paar-ou-skoene-2000
Expressionism/tivadar-kosztka-csontvary_the-eastern-railway-station-at-night-1902.jpg,0,cityscape,149,tivadar-kosztka-csontvary/the-eastern-railway-station-at-night-1902
Minimalism/jim-lambie_zobop-installation-view-1999-2.jpg,0,installation,154,jim-lambie/zobop-installation-view-1999-2
Mannerism_Late_Renaissance/tintoretto_triumph-of-venice-1584.jpg,0,allegorical painting,153,tintoretto/triumph-of-venice-1584
High_Renaissance/titian_the-worship-of-venus-1518.jpg,0,mythological painting,151,titian/the-worship-of-venus-1518
Expressionism/lynd-ward_not-detected-272466.jpg,0,symbolic painting,149,lynd-ward/not-detected-272466
Romanticism/francisco-goya_they-say-yes-and-give-their-hand-to-the-first-comer-1799.jpg,0,caricature,163,francisco-goya/they-say-yes-and-give-their-hand-to-the-first-comer-1799
Ukiyo_e/utagawa-kunisada_the-actor-ichikawa-kodanji-iv-as-subashiri-no-kumagoro-1859.jpg,0,yakusha-e,166,utagawa-kunisada/the-actor-ichikawa-kodanji-iv-as-subashiri-no-kumagoro-1859
Impressionism/gustave-caillebotte_chrysanthemums-in-a-vase.jpg,0,flower painting,152,gustave-caillebotte/chrysanthemums-in-a-vase
Art_Nouveau_Modern/aubrey-beardsley_full-and-true-account-of-the-wonderful-mission-of-earl-lavender-frontispiece.jpg,0,design,143,aubrey-beardsley/full-and-true-account-of-the-wonderful-mission-of-earl-lavender-frontispiece
Impressionism/adam-baltatu_spring-landscape.jpg,0,landscape,152,adam-baltatu/spring-landscape
Naive_Art_Primitivism/seraphine-louis_tree-or-paradise-1925.jpg,0,flower painting,155,seraphine-louis/tree-or-paradise-1925
Abstract_Expressionism/hedda-sterne_new-york-n-y-nox-1948.jpg,0,cityscape,140,hedda-sterne/new-york-n-y-nox-1948
Romanticism/john-constable_cloud-study-1821.jpg,0,cloudscape,163,john-constable/cloud-study-1821
Symbolism/victor-hugo_calling-card-1855.jpg,0,figurative,164,victor-hugo/calling-card-1855
Baroque/theodoor-van-thulden_dutch-virgin-and-frederik.jpg,0,allegorical painting,144,theodoor-van-thulden/dutch-virgin-and-frederik
Expressionism/walter-battiss_jungle-pool.jpg,0,figurative,149,walter-battiss/jungle-pool
Post_Impressionism/grace-cossington-smith_the-curve-of-the-bridge-1929.jpg,0,cityscape,160,grace-cossington-smith/the-curve-of-the-bridge-1929
Post_Impressionism/suzanne-valadon_raminou-and-pitcher-with-carnations-1932.jpg,0,animal painting,160,suzanne-valadon/raminou-and-pitcher-with-carnations-1932
High_Renaissance/raphael_vision-of-the-cross.jpg,0,history painting,151,raphael/vision-of-the-cross
Impressionism/james-ensor_shells-and-shellfish-1889.jpg,0,still life,152,james-ensor/shells-and-shellfish-1889
Post_Impressionism/francisc-sirato_c-rcium-rese.jpg,0,flower painting,160,francisc-sirato/c-rcium-rese
Art_Nouveau_Modern/ivan-bilibin_costume-design-for-the-opera-prince-igor-by-alexander-borodin-1930-1(1).jpg,0,design,143,ivan-bilibin/costume-design-for-the-opera-prince-igor-by-alexander-borodin-1930-1
Symbolism/kuzma-petrov-vodkin_set-design-for-staging-diary-of-satan-by-l-andreev-1922.jpg,0,design,164,kuzma-petrov-vodkin/set-design-for-staging-diary-of-satan-by-l-andreev-1922
Minimalism/felix-gonzalez-torres_untitled-last-light-1993.jpg,0,installation,154,felix-gonzalez-torres/untitled-last-light-1993
Romanticism/francisco-goya_they-are-hot-1798.jpg,0,caricature,163,francisco-goya/they-are-hot-1798
Realism/charles-sheeler_the-open-door-1932.jpg,0,photo,161,charles-sheeler/the-open-door-1932
Symbolism/tivadar-kosztka-csontvary_storm-on-the-hortob-gy-1903.jpg,0,animal painting,164,tivadar-kosztka-csontvary/storm-on-the-hortob-gy-1903
Abstract_Expressionism/eva-hesse_spectres-1960.jpg,0,figurative,140,eva-hesse/spectres-1960
Symbolism/konstantin-vasilyev_eupraxia.jpg,0,history painting,164,konstantin-vasilyev/eupraxia
Art_Nouveau_Modern/leon-bakst_downpour-1906.jpg,0,design,143,leon-bakst/downpour-1906
Expressionism/chronis-botsoglou_self-portrait.jpg,0,self-portrait,149,chronis-botsoglou/self-portrait
Baroque/artemisia-gentileschi_judith-beheading-holofernes-1620.jpg,0,religious painting,144,artemisia-gentileschi/judith-beheading-holofernes-1620
Naive_Art_Primitivism/niko-pirosmani_the-family-of-deer-1917.jpg,0,wildlife painting,155,niko-pirosmani/the-family-of-deer-1917
Expressionism/georges-braque_birds-in-the-clouds-1960.jpg,0,animal painting,149,georges-braque/birds-in-the-clouds-1960
Romanticism/jan-matejko_battle-of-grunwald-detail-2.jpg,0,animal painting,163,jan-matejko/battle-of-grunwald-detail-2
Expressionism/ernst-ludwig-kirchner_self-portrait-with-shadow.jpg,0,self-portrait,149,ernst-ludwig-kirchner/self-portrait-with-shadow
Pointillism/georges-lemmen_carnival-the-carousel.jpg,0,figurative,158,georges-lemmen/carnival-the-carousel
Romanticism/adolphe-joseph-thomas-monticelli_the-precious-ridiculous-1883.jpg,0,symbolic painting,163,adolphe-joseph-thomas-monticelli/the-precious-ridiculous-1883
Impressionism/stefan-dimitrescu_mangalia-beach-1930.jpg,0,landscape,152,stefan-dimitrescu/mangalia-beach-1930
Abstract_Expressionism/morris-louis_drawing-d88-1948.jpg,0,figurative,140,morris-louis/drawing-d88-1948
Impressionism/nicolae-vermont_dreaming-1896.jpg,0,portrait,152,nicolae-vermont/dreaming-1896
Romanticism/edward-burne-jones_perseus-and-the-graiae.jpg,0,mythological painting,163,edward-burne-jones/perseus-and-the-graiae
Romanticism/francisco-goya_foolishness-of-the-fools-1823.jpg,0,caricature,163,francisco-goya/foolishness-of-the-fools-1823
Abstract_Expressionism/joe-goode_tornado-1911.jpg,0,abstract,140,joe-goode/tornado-1911
Art_Nouveau_Modern/wilhelm-kotarbinski_death-of-a-centaur.jpg,0,mythological painting,143,wilhelm-kotarbinski/death-of-a-centaur
Pop_Art/marjorie-strider_eyeful-2010.jpg,0,figurative,159,marjorie-strider/eyeful-2010
Baroque/jacob-isaakszoon-van-ruisdael_landscape-with-a-wheatfield-1660.jpg,0,landscape,144,jacob-isaakszoon-van-ruisdael/landscape-with-a-wheatfield-1660
Early_Renaissance/sandro-botticelli_young-man-greeted-by-seven-liberal-arts-1490(1).jpg,0,allegorical painting,148,sandro-botticelli/young-man-greeted-by-seven-liberal-arts-1490
Cubism/julio-gonzalez_monsieur-cactus-1939.jpg,0,sculpture,147,julio-gonzalez/monsieur-cactus-1939
Romanticism/gustave-courbet_self-portrait-the-man-with-a-pipe-1849.jpg,0,self-portrait,163,gustave-courbet/self-portrait-the-man-with-a-pipe-1849
Impressionism/james-mcneill-whistler_harmony-in-gray-and-green-miss-cicely-alexander-1873.jpg,0,portrait,152,james-mcneill-whistler/harmony-in-gray-and-green-miss-cicely-alexander-1873
Baroque/isaac-van-ostade_farmhouse-interior.jpg,0,interior,144,isaac-van-ostade/farmhouse-interior
Mannerism_Late_Renaissance/el-greco_the-adoration-of-the-name-of-jesus.jpg,0,allegorical painting,153,el-greco/the-adoration-of-the-name-of-jesus
Baroque/francisco-de-zurbaran_hercules-fighting-with-the-lernaean-hydra-1634.jpg,0,mythological painting,144,francisco-de-zurbaran/hercules-fighting-with-the-lernaean-hydra-1634
Impressionism/konstantin-korovin_black-cat-on-a-windowsill-1902.jpg,0,interior,152,konstantin-korovin/black-cat-on-a-windowsill-1902
Mannerism_Late_Renaissance/giuseppe-arcimboldo_the-lawyer-1566(1).jpg,0,allegorical painting,153,giuseppe-arcimboldo/the-lawyer-1566
Naive_Art_Primitivism/maria-primachenko_vania-has-brided-a-serpent-by-the-beard-and-rides-through-town-1983.jpg,0,mythological painting,155,maria-primachenko/vania-has-brided-a-serpent-by-the-beard-and-rides-through-town-1983
Baroque/giovanni-paolo-panini_interior-of-st-peter-s-in-rome-1750.jpg,0,interior,144,giovanni-paolo-panini/interior-of-st-peter-s-in-rome-1750
Post_Impressionism/emily-carr_old-indian-house-northern-british-columbia-1912.jpg,0,landscape,160,emily-carr/old-indian-house-northern-british-columbia-1912
Romanticism/edward-burne-jones_miriam-1872.jpg,0,design,163,edward-burne-jones/miriam-1872
Realism/henri-fantin-latour_hollyhocks-without-vase-1884.jpg,0,flower painting,161,henri-fantin-latour/hollyhocks-without-vase-1884
Naive_Art_Primitivism/henri-rousseau_rabbit-1908.jpg,0,animal painting,155,henri-rousseau/rabbit-1908
Post_Impressionism/nicolae-darascu_constanta.jpg,0,marina,160,nicolae-darascu/constanta
Expressionism/corneliu-michailescu_composition-1930-1.jpg,0,sketch and study,149,corneliu-michailescu/composition-1930-1
Naive_Art_Primitivism/henri-rousseau_self-portrait-from-l-ile-saint-louis-1890.jpg,0,self-portrait,155,henri-rousseau/self-portrait-from-l-ile-saint-louis-1890
Expressionism/otto-dix_apotheosis.jpg,0,allegorical painting,149,otto-dix/apotheosis
Ukiyo_e/keisai-eisen_chrysanthemums-and-dragonfly.jpg,0,animal painting,166,keisai-eisen/chrysanthemums-and-dragonfly
Cubism/stuart-davis_tree-and-urn-1921.jpg,0,landscape,147,stuart-davis/tree-and-urn-1921
Abstract_Expressionism/paul-reed_draa-1988.jpg,0,abstract,140,paul-reed/draa-1988
Romanticism/john-william-waterhouse_sketch-for-flora-and-the-zephyrs.jpg,0,mythological painting,163,john-william-waterhouse/sketch-for-flora-and-the-zephyrs
Rococo/francois-boucher_birth-of-venus.jpg,0,mythological painting,162,francois-boucher/birth-of-venus
Romanticism/edward-burne-jones_morgan-le-fay-1862.jpg,0,literary painting,163,edward-burne-jones/morgan-le-fay-1862
Impressionism/ivan-albright_maine-coast.jpg,0,marina,152,ivan-albright/maine-coast
Romanticism/jan-matejko_coronation.jpg,0,history painting,163,jan-matejko/coronation
Abstract_Expressionism/elaine-de-kooning_abstraction-standing-bull-1958.jpg,0,figurative,140,elaine-de-kooning/abstraction-standing-bull-1958
Fauvism/max-pechstein_ein-fr-hes-damenbild.jpg,0,portrait,150,max-pechstein/ein-fr-hes-damenbild
Art_Nouveau_Modern/koloman-moser_self-portrait.jpg,0,self-portrait,143,koloman-moser/self-portrait
Rococo/giovanni-battista-tiepolo_apollo-and-marsyas.jpg,0,mythological painting,162,giovanni-battista-tiepolo/apollo-and-marsyas
Symbolism/mikalojus-ciurlionis_lightning-1909.jpg,0,cloudscape,164,mikalojus-ciurlionis/lightning-1909
Impressionism/john-marin_the-sea-1923.jpg,0,marina,152,john-marin/the-sea-1923
Art_Nouveau_Modern/heorhiy-narbut_100-karbovanets-of-the-ukrainian-national-republic-avers-1917.jpg,0,design,143,heorhiy-narbut/100-karbovanets-of-the-ukrainian-national-republic-avers-1917
Art_Nouveau_Modern/aubrey-beardsley_no-5.jpg,0,design,143,aubrey-beardsley/no-5
Post_Impressionism/ferdinand-hodler_pansies.jpg,0,flower painting,160,ferdinand-hodler/pansies
